,Player,Type,Date,Age,Tm,HomeAway,Opp,GS,MP,PTS,FG,FGpct,FGA,FT,FTpct,FTA,3P,3Ppct,3PA,AST,ORB,DRB,TRB,BLK,STL,TOV,+/-,GmSc,PF,3X2X,2X2X,FP
2144,Dwight Powell,5,2016-01-12,24.482,DAL,1,CLE,0,3.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.8,1.0,0,0,0.0
2145,Dwight Powell,5,2016-01-13,24.485,DAL,0,OKC,0,32.0,8.0,2.0,0.167,12.0,4.0,0.8,5.0,0.0,0.0,2.0,2.0,3.0,6.0,9.0,0.0,2.0,2.0,-16.0,4.5,2.0,0,0,25.25
2146,Dwight Powell,5,2016-01-15,24.49,DAL,0,CHI,0,14.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,-0.1,0.0,0,0,3.75
2147,Dwight Powell,5,2016-01-17,24.496,DAL,0,SAS,0,15.53,15.0,4.0,0.5,8.0,5.0,1.0,5.0,2.0,0.667,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,-9.0,10.5,2.0,0,0,20.0
2148,Dwight Powell,5,2016-01-18,24.499,DAL,1,BOS,0,17.02,4.0,2.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,-12.0,4.2,1.0,0,0,14.0
2149,Dwight Powell,5,2016-01-20,24.504,DAL,1,MIN,0,2.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,0,0,1.25
2150,Dwight Powell,5,2016-01-22,24.51,DAL,1,OKC,0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-12.0,0.2,2.0,0,0,2.5
2151,Dwight Powell,5,2016-01-24,24.515,DAL,0,HOU,0,13.8,6.0,2.0,0.5,4.0,2.0,0.667,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,0.0,0,0,8.75
2152,Dwight Powell,5,2016-01-26,24.521,DAL,0,LAL,0,10.28,4.0,1.0,0.333,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-3.0,2.9,0.0,0,0,6.5
2153,Dwight Powell,5,2016-01-27,24.523,DAL,0,GSW,0,25.12,11.0,4.0,0.8,5.0,3.0,0.6,5.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,2.0,-8.0,9.5,2.0,0,0,20.75
2154,Dwight Powell,5,2016-01-29,24.529,DAL,1,BRK,0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2155,Dwight Powell,5,2016-01-31,24.534,DAL,1,PHO,0,11.55,6.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,12.0,6.6,1.0,0,0,11.0
2156,Dwight Powell,5,2016-02-01,24.537,DAL,0,ATL,0,7.03,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0,0.1,2.0,0,0,4.0
2157,Dwight Powell,5,2016-02-03,24.542,DAL,1,MIA,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2158,Dwight Powell,5,2016-02-05,24.548,DAL,1,SAS,0,13.15,8.0,1.0,0.333,3.0,6.0,0.75,8.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,9.0,8.4,1.0,0,0,16.5
2159,Dwight Powell,5,2016-02-06,24.551,DAL,0,MEM,0,14.28,10.0,3.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,1.0,8.0,11.0,2.0,0,0,17.75
2160,Dwight Powell,5,2016-02-09,24.559,DAL,1,UTA,0,11.58,7.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.7,0.0,0,0,9.0
2161,Dwight Powell,5,2016-02-19,24.586,DAL,0,ORL,0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.0,0.9,2.0,0,0,3.25
2162,Dwight Powell,5,2016-02-21,24.592,DAL,1,PHI,0,9.78,6.0,1.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,-5.0,5.3,1.0,0,0,8.0
2163,Justin Anderson,5,2015-10-28,21.94,DAL,0,PHO,0,3.47,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-11.0,0.5,2.0,0,0,3.25
2164,Justin Anderson,5,2015-10-29,21.942,DAL,0,LAC,0,18.37,5.0,2.0,0.25,8.0,0.0,0.0,0.0,1.0,0.2,5.0,1.0,0.0,6.0,6.0,1.0,1.0,2.0,3.0,2.4,0.0,0,0,17.5
2165,Justin Anderson,5,2015-11-01,21.951,DAL,0,LAL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2166,Justin Anderson,5,2015-11-03,21.956,DAL,1,TOR,0,0.7,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,2.0
2167,Justin Anderson,5,2015-11-05,21.962,DAL,1,CHO,0,3.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,1.25
2168,Justin Anderson,5,2015-11-07,21.967,DAL,1,NOP,0,4.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0,0,0.0
2169,Justin Anderson,5,2015-11-10,21.975,DAL,0,NOP,0,15.35,11.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,10.1,0.0,0,0,15.0
2170,Justin Anderson,5,2015-11-11,21.978,DAL,1,LAC,0,10.4,7.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,8.0,1.0,0,0,14.0
2171,Justin Anderson,5,2015-11-13,21.984,DAL,1,LAL,0,3.35,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.3,1.0,0,0,2.0
2172,Justin Anderson,5,2015-11-14,21.986,DAL,0,HOU,1,12.4,3.0,1.0,0.25,4.0,0.0,0.0,0.0,1.0,0.25,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,-1.1,0.0,0,0,3.75
2173,Justin Anderson,5,2015-11-16,21.992,DAL,0,PHI,0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0,0,0.0
2174,Justin Anderson,5,2015-11-18,21.997,DAL,0,BOS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2175,Justin Anderson,5,2015-11-20,22.003,DAL,1,UTA,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2176,Justin Anderson,5,2015-11-22,22.008,DAL,0,OKC,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2177,Justin Anderson,5,2015-11-24,22.014,DAL,0,MEM,0,4.58,3.0,1.0,0.5,2.0,1.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-3.0,0.9,0.0,0,0,3.75
2178,Justin Anderson,5,2015-11-25,22.016,DAL,0,SAS,0,5.85,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.5,0.0,0,0,5.0
2179,Justin Anderson,5,2015-11-28,22.025,DAL,1,DEN,0,9.47,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-14.0,-3.3,1.0,0,0,0.75
2180,Justin Anderson,5,2015-11-30,22.03,DAL,0,SAC,0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0
2181,Justin Anderson,5,2015-12-01,22.033,DAL,0,POR,0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0,0,0.0
2182,Justin Anderson,5,2015-12-04,22.041,DAL,1,HOU,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2183,Justin Anderson,5,2015-12-06,22.047,DAL,0,WAS,0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-6.0,-1.5,2.0,0,0,0.75
2184,Justin Anderson,5,2015-12-07,22.049,DAL,0,NYK,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2185,Justin Anderson,5,2015-12-09,22.055,DAL,1,ATL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2186,Justin Anderson,5,2015-12-12,22.063,DAL,1,WAS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2187,Justin Anderson,5,2015-12-14,22.068,DAL,1,PHO,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2188,Justin Anderson,5,2015-12-16,22.074,DAL,0,IND,0,5.73,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-3.5,0.0,0,0,0.0
2189,Justin Anderson,5,2015-12-18,22.079,DAL,1,MEM,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2190,Justin Anderson,5,2015-12-22,22.09,DAL,0,TOR,0,5.33,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2.9,2.0,0,0,5.25
2191,Justin Anderson,5,2015-12-23,22.093,DAL,0,BRK,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2192,Justin Anderson,5,2015-12-26,22.101,DAL,1,CHI,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2193,Justin Anderson,5,2015-12-28,22.107,DAL,1,MIL,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2194,Justin Anderson,5,2015-12-30,22.112,DAL,1,GSW,0,5.18,1.0,0.0,0.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-0.8,1.0,0,0,2.5
2195,Justin Anderson,5,2016-01-01,22.118,DAL,0,MIA,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2196,Justin Anderson,5,2016-01-02,22.121,DAL,1,NOP,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2197,Justin Anderson,5,2016-01-05,22.129,DAL,1,SAC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2198,Justin Anderson,5,2016-01-06,22.132,DAL,0,NOP,0,17.33,5.0,2.0,0.5,4.0,0.0,0.0,0.0,1.0,0.5,2.0,2.0,0.0,4.0,4.0,0.0,1.0,0.0,13.0,6.6,0.0,0,0,15.5
2199,Justin Anderson,5,2016-01-08,22.137,DAL,0,MIL,0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,0.0
2200,Justin Anderson,5,2016-01-10,22.142,DAL,0,MIN,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2201,Justin Anderson,5,2016-01-12,22.148,DAL,1,CLE,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2202,Justin Anderson,5,2016-01-13,22.151,DAL,0,OKC,0,26.58,5.0,2.0,0.222,9.0,0.0,0.0,0.0,1.0,0.143,7.0,3.0,0.0,4.0,4.0,1.0,3.0,1.0,-2.0,3.5,5.0,0,0,22.5
2203,Justin Anderson,5,2016-01-15,22.156,DAL,0,CHI,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2204,Justin Anderson,5,2016-01-17,22.162,DAL,0,SAS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2205,Justin Anderson,5,2016-01-18,22.164,DAL,1,BOS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2206,Justin Anderson,5,2016-01-20,22.17,DAL,1,MIN,0,7.52,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0,0,2.0
2207,Justin Anderson,5,2016-01-22,22.175,DAL,1,OKC,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2208,Justin Anderson,5,2016-01-24,22.181,DAL,0,HOU,0,3.18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,-1.1,0.0,0,0,1.25
2209,Justin Anderson,5,2016-01-26,22.186,DAL,0,LAL,0,11.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,0.9,0.0,0,0,4.5
2210,Justin Anderson,5,2016-01-27,22.189,DAL,0,GSW,0,11.17,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.0,6.1,0.0,0,0,8.5
2211,Justin Anderson,5,2016-01-29,22.195,DAL,1,BRK,0,11.45,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,6.0,4.0,0.0,0,0,10.75
2212,Justin Anderson,5,2016-01-31,22.2,DAL,1,PHO,0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.7,0.0,0,0,0.75
2213,Justin Anderson,5,2016-02-01,22.203,DAL,0,ATL,0,7.7,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,-4.0,2.5,2.0,0,0,8.0
2214,Justin Anderson,5,2016-02-03,22.208,DAL,1,MIA,0,22.47,5.0,2.0,0.286,7.0,0.0,0.0,0.0,1.0,0.5,2.0,0.0,0.0,7.0,7.0,2.0,1.0,0.0,-3.0,4.2,3.0,0,0,20.25
2215,Justin Anderson,5,2016-02-05,22.214,DAL,1,SAS,0,18.32,13.0,4.0,0.571,7.0,3.0,1.0,3.0,2.0,0.667,3.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,9.6,1.0,0,0,17.25
2216,Justin Anderson,5,2016-02-06,22.216,DAL,0,MEM,0,12.57,6.0,2.0,0.4,5.0,1.0,0.5,2.0,1.0,0.333,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,3.7,1.0,0,0,11.5
2217,Justin Anderson,5,2016-02-09,22.225,DAL,1,UTA,0,10.0,3.0,1.0,0.333,3.0,0.0,0.0,0.0,1.0,0.333,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-3.0,2.2,1.0,0,0,6.75
2218,Justin Anderson,5,2016-02-19,22.252,DAL,0,ORL,0,2.33,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.7,0.0,0,0,2.0
2219,Justin Anderson,5,2016-02-21,22.258,DAL,1,PHI,0,6.28,4.0,1.0,0.5,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.2,1.0,0,0,6.5
2220,Enes Kanter,5,2015-10-28,23.441,OKC,1,SAS,0,24.08,15.0,7.0,0.636,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,0.0,0.0,0.0,0.0,16.9,1.0,0,1,36.5
2221,Enes Kanter,5,2015-10-30,23.447,OKC,0,ORL,0,18.03,10.0,4.0,0.5,8.0,2.0,0.667,3.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,2.0,9.0,5.3,6.0,0,0,18.5
2222,Enes Kanter,5,2015-11-01,23.452,OKC,1,DEN,0,17.58,12.0,6.0,0.545,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,10.0,0.0,0.0,6.0,-3.0,3.6,5.0,0,1,24.5
2223,Enes Kanter,5,2015-11-02,23.455,OKC,0,HOU,0,22.22,6.0,3.0,0.375,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,12.0,1.0,0.0,2.0,1.0,6.8,1.0,0,0,26.5
2224,Enes Kanter,5,2015-11-04,23.46,OKC,1,TOR,0,17.32,15.0,7.0,0.636,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,-1.0,11.6,2.0,0,0,24.0
2225,Enes Kanter,5,2015-11-05,23.463,OKC,0,CHI,0,22.18,11.0,3.0,0.429,7.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,1.0,0.0,1.0,-9.0,10.5,3.0,0,0,24.0
2226,Enes Kanter,5,2015-11-08,23.471,OKC,1,PHO,0,28.48,21.0,9.0,0.9,10.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,2.0,9.0,18.3,5.0,0,0,32.25
2227,Enes Kanter,5,2015-11-10,23.477,OKC,0,WAS,0,23.12,9.0,4.0,0.444,9.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,21.0,6.4,1.0,0,0,18.0
2228,Enes Kanter,5,2015-11-13,23.485,OKC,1,PHI,0,19.02,13.0,6.0,0.545,11.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,0.0,1.0,2.0,10.6,1.0,0,0,24.5
2229,Enes Kanter,5,2015-11-15,23.49,OKC,1,BOS,0,16.2,8.0,4.0,0.571,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,-18.0,6.5,3.0,0,0,16.0
2230,Enes Kanter,5,2015-11-16,23.493,OKC,0,MEM,0,17.37,16.0,5.0,0.833,6.0,6.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,-10.0,14.8,3.0,0,0,25.75
2231,Enes Kanter,5,2015-11-18,23.499,OKC,1,NOP,0,31.47,24.0,8.0,0.533,15.0,8.0,0.667,12.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,0.0,0.0,1.0,1.0,19.5,3.0,0,1,42.5
2232,Enes Kanter,5,2015-11-20,23.504,OKC,1,NYK,0,24.8,11.0,5.0,0.625,8.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,5.0,8.0,13.0,0.0,0.0,3.0,0.0,10.6,0.0,0,1,28.75
2233,Enes Kanter,5,2015-11-22,23.51,OKC,1,DAL,0,23.15,12.0,5.0,0.714,7.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,10.0,12.3,3.0,0,0,22.25
2234,Enes Kanter,5,2015-11-23,23.512,OKC,0,UTA,0,21.18,6.0,3.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,18.0,3.0,4.0,0,0,13.25
2235,Enes Kanter,5,2015-11-25,23.518,OKC,1,BRK,0,15.05,6.0,2.0,0.4,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,3.0,4.0,3.4,0.0,0,0,15.75
2236,Enes Kanter,5,2015-11-27,23.523,OKC,1,DET,0,18.4,14.0,3.0,0.5,6.0,8.0,0.8,10.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,10.0,12.1,2.0,0,0,23.25
2237,Enes Kanter,5,2015-11-30,23.532,OKC,0,ATL,0,15.73,6.0,3.0,0.429,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,0.0,-5.0,7.7,0.0,0,0,18.5
2238,Enes Kanter,5,2015-12-03,23.54,OKC,0,MIA,0,21.38,10.0,3.0,0.6,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,-4.0,7.4,3.0,0,0,13.75
2239,Enes Kanter,5,2015-12-06,23.548,OKC,1,SAC,0,19.73,14.0,4.0,0.444,9.0,6.0,0.667,9.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,1.0,0.0,1.0,-11.0,11.6,2.0,0,1,29.5
2240,Enes Kanter,5,2015-12-08,23.553,OKC,0,MEM,0,14.8,6.0,3.0,0.5,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,4.0,3.7,2.0,0,0,12.25
2241,Enes Kanter,5,2015-12-10,23.559,OKC,1,ATL,0,10.52,4.0,2.0,0.333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,4.0,1.9,0.0,0,0,9.75
2242,Enes Kanter,5,2015-12-11,23.562,OKC,0,UTA,0,23.68,11.0,4.0,0.571,7.0,3.0,0.75,4.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,2.0,5.0,8.2,1.0,0,0,19.0
2243,Enes Kanter,5,2015-12-13,23.567,OKC,1,UTA,0,15.85,10.0,4.0,0.667,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,1.0,-9.0,8.9,1.0,0,0,19.0
2244,Enes Kanter,5,2015-12-16,23.575,OKC,1,POR,0,24.97,12.0,3.0,0.5,6.0,6.0,0.75,8.0,0.0,0.0,0.0,0.0,2.0,11.0,13.0,0.0,0.0,2.0,2.0,10.1,2.0,0,1,28.75
2245,Enes Kanter,5,2015-12-17,23.578,OKC,0,CLE,0,18.45,6.0,2.0,0.5,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,-10.0,5.4,1.0,0,0,13.5
2246,Enes Kanter,5,2015-12-19,23.584,OKC,1,LAL,0,23.42,19.0,8.0,0.615,13.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,11.0,14.0,1.0,0.0,1.0,25.0,19.6,0.0,0,1,42.5
2247,Enes Kanter,5,2015-12-21,23.589,OKC,0,LAC,0,15.27,4.0,2.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,-0.2,1.0,0,0,6.75
2248,Enes Kanter,5,2015-12-23,23.595,OKC,0,LAL,0,21.67,16.0,8.0,0.667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,11.0,2.0,0.0,2.0,-6.0,15.1,2.0,0,1,34.25
2249,Enes Kanter,5,2015-12-25,23.6,OKC,1,CHI,0,25.88,14.0,6.0,0.5,12.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,6.0,13.0,0.0,0.0,0.0,5.0,15.0,1.0,0,1,33.25
2250,Enes Kanter,5,2015-12-27,23.605,OKC,1,DEN,0,25.07,21.0,7.0,0.875,8.0,7.0,0.875,8.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,1.0,1.0,1.0,6.0,22.9,0.0,0,0,34.5
